0,5,10,15,20,30,40,50
3.3375143235498874,3.1074309764006856,3.2463903552115303,3.1505722518070103,3.081152277059002,3.070758497955237,3.1505722518070103,3.1074309764006856
3.340490953127782,3.5931841823967665,3.6552335689296993,3.5882442065226656,3.132305242266647,3.4430803181923535,3.652777015489244,3.607731990220332
2.329876183515751,2.417093568143782,2.3532673228663556,2.3163049694404276,2.5263218228518656,2.3238731477651227,2.4378064226296203,2.324592478607078
2.896360239967994,4.2226016402157915,3.589678562619394,3.86880608866137,3.1423610188101225,4.002260042216879,4.304236275598774,4.247222728508801
3.3247953358742666,3.7254887960868763,3.70179201806399,3.087451533567207,4.2976459436669,3.954709800876908,3.171496501361692,4.136417059835463
3.740920488974828,3.016337743335348,2.8062561224491134,3.5737411952902516,2.4011470441565863,3.3353978041766545,2.854869229084199,3.1383109782639447
3.4318941283443873,3.7706391400316015,3.373498403627492,3.398483481073619,3.8270085252622996,3.5658545327553623,3.869494639679487,3.8954521909733635
3.0002023905668667,2.9079483123730885,2.668849273282451,3.410981892125794,3.3360182000726466,3.0395162623741423,3.130883175365739,2.6721924398874553
3.095171357717809,3.1184875922446955,3.1741114290681107,3.4475560109989,3.3697062906802233,3.0670270377982645,3.4137114942104385,2.957005159328496
2.9054288185198414,4.614211277647432,3.785908177534202,2.4862108962276452,4.280673285562423,4.129648521827447,4.44887302735971,3.8114982674210016
4.3002982580543785,3.590578639243125,3.733375084555041,3.8742147242162,3.7705723418590824,3.9915989431080905,4.486981694344554,3.6357588932200375
3.837473659812627,3.7652161526129793,3.576418917692963,3.839234463667689,3.2755432095491415,3.393154497883121,3.037460096994361,3.454107599453309
2.5738525457310772,2.619977295228675,3.9863871433500417,2.4345712183376644,3.832433175892724,2.7824048918210798,2.63677567350283,3.9949472632992764
2.9517185598723725,2.953353555952964,3.212000810252809,3.0780711957566793,3.2835024655450056,3.5811185753640307,3.025070390639333,2.939217388075958
3.264762532598247,3.2291440797845676,3.1046330822050003,3.5109970188325366,3.1354363421069076,3.249996467298254,3.369974129359639,3.5955011931817107
2.8932345816792155,3.5661706123611383,3.5087381282660437,3.2312265271716303,3.435016859939193,3.0158329431377613,3.749222709037525,3.2999413052054165
3.5665685677133125,4.304927802766158,3.7734349140800254,3.5562185919239466,3.723604623439171,3.6294846672315884,4.515053699151946,3.6637973422800876
3.2063137867167666,3.5597847400309623,3.573018220381298,3.1411362081505203,3.2045947851584833,3.653234070177983,4.01668481399087,3.350614261877263
3.7625909763881755,3.5096848238813614,3.8139102450170275,3.8585748031016207,4.142816260102414,3.9809334957826663,4.040623298277992,3.745569006622869
3.9376491330723877,3.582350460079245,3.2134681400688763,3.825792690825589,3.3175636331771763,3.1408624052266463,3.2784869828152354,3.2397480242803196
3.304046439196787,3.486394036945352,3.061356112677454,3.262993678041471,3.1100714827556786,3.575807932403203,3.43424207789652,3.009278843594412
4.071718127660602,4.301548941293109,3.9665766305032055,4.734624594568094,3.665904474546557,4.3888891842305755,4.28312190760017,3.522297900143091
4.338883955637517,4.623497877975876,3.8347132334088103,4.4321923794700995,4.1851159897216235,3.768176647210033,3.7964716255565136,3.7132185497052776
3.166113511656664,3.0395291592426097,2.9546737047418756,3.3102946372607844,3.1549903168230475,3.5093418800606133,3.4415348358813964,3.179382314431081
